dataset,false_cost,miss_cost,review_cost,alpha,selected_policy,selected_policy_label,threshold,recall,false_admission_rate,precision,review_rate,utility
BigVul,13.0,1.0,0.2,0.2,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,-0.24703569105464412
BigVul,13.0,1.0,0.2,0.3,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,-0.24703569105464412
CVEfixes,0.5,0.0,0.0,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.4563638695926745
CVEfixes,0.5,0.0,0.0,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.5394086477739185
CVEfixes,0.5,0.0,0.0,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.6048067374486896
CVEfixes,0.5,0.0,0.0,0.2,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.6371858225449952
CVEfixes,0.5,0.0,0.0,0.3,coverage_only,Coverage only,0.073170731707317,0.803678560151563,0.293125,0.8127893980520517,0.6060576736984711,0.657116060151563
CVEfixes,0.5,0.0,0.02,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.45009330640320283
CVEfixes,0.5,0.0,0.02,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.5314872233496878
CVEfixes,0.5,0.0,0.02,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.5953138015090729
CVEfixes,0.5,0.0,0.02,0.2,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.6266700493690711
CVEfixes,0.5,0.0,0.02,0.3,coverage_only,Coverage only,0.073170731707317,0.803678560151563,0.293125,0.8127893980520517,0.6060576736984711,0.6449949066775935
CVEfixes,0.5,0.0,0.05,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.44068746161899536
CVEfixes,0.5,0.0,0.05,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.5196050867133417
CVEfixes,0.5,0.0,0.05,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.5810743975996476
CVEfixes,0.5,0.0,0.05,0.2,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.6108963896051849
CVEfixes,0.5,0.0,0.05,0.3,coverage_only,Coverage only,0.073170731707317,0.803678560151563,0.293125,0.8127893980520517,0.6060576736984711,0.6268131764666395
CVEfixes,0.5,0.0,0.1,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.4250110536453163
CVEfixes,0.5,0.0,0.1,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.49980152565276503
CVEfixes,0.5,0.0,0.1,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.5573420577506056
CVEfixes,0.5,0.0,0.1,0.2,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.5846069566653745
CVEfixes,0.5,0.0,0.1,0.3,coverage_only,Coverage only,0.0784313725490196,0.7865487843384907,0.263125,0.8255862126108211,0.5839461970195471,0.596591664636536
CVEfixes,0.5,0.0,0.2,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.39365823769795805
CVEfixes,0.5,0.0,0.2,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.46019440353161156
CVEfixes,0.5,0.0,0.2,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.5098773780525216
CVEfixes,0.5,0.0,0.2,0.2,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.5320280907857539
CVEfixes,0.5,0.0,0.2,0.3,coverage_only,Coverage only,0.0806451612903225,0.7778654878433849,0.249875,0.8313507128996879,0.5734952583704277,0.5382289361692993
CVEfixes,0.5,0.1,0.0,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.4044377565519419
CVEfixes,0.5,0.1,0.0,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.49806826255131037
CVEfixes,0.5,0.1,0.0,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.5727811611935586
CVEfixes,0.5,0.1,0.0,0.2,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.6106544047994947
CVEfixes,0.5,0.1,0.0,0.3,coverage_only,Coverage only,0.073170731707317,0.803678560151563,0.293125,0.8127893980520517,0.6060576736984711,0.6374839161667193
CVEfixes,0.5,0.1,0.02,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.39816719336247025
CVEfixes,0.5,0.1,0.02,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.49014683812707965
CVEfixes,0.5,0.1,0.02,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.5632882252539418
CVEfixes,0.5,0.1,0.02,0.2,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.6001386316235706
CVEfixes,0.5,0.1,0.02,0.3,coverage_only,Coverage only,0.073170731707317,0.803678560151563,0.293125,0.8127893980520517,0.6060576736984711,0.6253627626927498
CVEfixes,0.5,0.1,0.05,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.3887613485782628
CVEfixes,0.5,0.1,0.05,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.47826470149073363
CVEfixes,0.5,0.1,0.05,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.5490488213445166
CVEfixes,0.5,0.1,0.05,0.2,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.5843649718596844
CVEfixes,0.5,0.1,0.05,0.3,coverage_only,Coverage only,0.073170731707317,0.803678560151563,0.293125,0.8127893980520517,0.6060576736984711,0.6071810324817958
CVEfixes,0.5,0.1,0.1,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.3730849406045837
CVEfixes,0.5,0.1,0.1,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.4584611404301569
CVEfixes,0.5,0.1,0.1,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.5253164814954746
CVEfixes,0.5,0.1,0.1,0.2,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.558075538919874
CVEfixes,0.5,0.1,0.1,0.3,coverage_only,Coverage only,0.073170731707317,0.803678560151563,0.293125,0.8127893980520517,0.6060576736984711,0.5768781487968722
CVEfixes,0.5,0.1,0.2,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.34173212465722547
CVEfixes,0.5,0.1,0.2,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.41885401830900343
CVEfixes,0.5,0.1,0.2,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.4778518017973906
CVEfixes,0.5,0.1,0.2,0.2,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.5054966730402534
CVEfixes,0.5,0.1,0.2,0.3,coverage_only,Coverage only,0.0784313725490196,0.7865487843384907,0.263125,0.8255862126108211,0.5839461970195471,0.5168519233684303
CVEfixes,0.5,0.25,0.0,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.3265485869908431
CVEfixes,0.5,0.25,0.0,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.43605768471739814
CVEfixes,0.5,0.25,0.0,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.524742796810862
CVEfixes,0.5,0.25,0.0,0.2,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.570857278181244
CVEfixes,0.5,0.25,0.0,0.3,coverage_only,Coverage only,0.073170731707317,0.803678560151563,0.293125,0.8127893980520517,0.6060576736984711,0.6080357001894537
CVEfixes,0.5,0.25,0.02,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.32027802380137144
CVEfixes,0.5,0.25,0.02,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.4281362602931674
CVEfixes,0.5,0.25,0.02,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.5152498608712452
CVEfixes,0.5,0.25,0.02,0.2,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.5603415050053199
CVEfixes,0.5,0.25,0.02,0.3,coverage_only,Coverage only,0.073170731707317,0.803678560151563,0.293125,0.8127893980520517,0.6060576736984711,0.5959145467154843
CVEfixes,0.5,0.25,0.05,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.31087217901716396
CVEfixes,0.5,0.25,0.05,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.4162541236568214
CVEfixes,0.5,0.25,0.05,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.50101045696182
CVEfixes,0.5,0.25,0.05,0.2,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.5445678452414336
CVEfixes,0.5,0.25,0.05,0.3,coverage_only,Coverage only,0.073170731707317,0.803678560151563,0.293125,0.8127893980520517,0.6060576736984711,0.5777328165045302
CVEfixes,0.5,0.25,0.1,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.2951957710434849
CVEfixes,0.5,0.25,0.1,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.39645056259624467
CVEfixes,0.5,0.25,0.1,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.477278117112778
CVEfixes,0.5,0.25,0.1,0.2,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.5182784123016233
CVEfixes,0.5,0.25,0.1,0.3,coverage_only,Coverage only,0.073170731707317,0.803678560151563,0.293125,0.8127893980520517,0.6060576736984711,0.5474299328196066
CVEfixes,0.5,0.25,0.2,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.26384295509612665
CVEfixes,0.5,0.25,0.2,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.3568434404750912
CVEfixes,0.5,0.25,0.2,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.429813437414694
CVEfixes,0.5,0.25,0.2,0.2,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.4656995464220026
CVEfixes,0.5,0.25,0.2,0.3,coverage_only,Coverage only,0.073170731707317,0.803678560151563,0.293125,0.8127893980520517,0.6060576736984711,0.48682416544975954
CVEfixes,0.5,0.5,0.0,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.1967333043890117
CVEfixes,0.5,0.5,0.0,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.3327067216608778
CVEfixes,0.5,0.5,0.0,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.44467885617303443
CVEfixes,0.5,0.5,0.0,0.2,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.5045287338174929
CVEfixes,0.5,0.5,0.0,0.3,coverage_only,Coverage only,0.073170731707317,0.803678560151563,0.293125,0.8127893980520517,0.6060576736984711,0.5589553402273445
CVEfixes,0.5,0.5,0.02,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.19046274119954007
CVEfixes,0.5,0.5,0.02,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.32478529723664706
CVEfixes,0.5,0.5,0.02,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.4351859202334176
CVEfixes,0.5,0.5,0.02,0.2,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.49401296064156874
CVEfixes,0.5,0.5,0.02,0.3,coverage_only,Coverage only,0.073170731707317,0.803678560151563,0.293125,0.8127893980520517,0.6060576736984711,0.546834186753375
CVEfixes,0.5,0.5,0.05,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.1810568964153326
CVEfixes,0.5,0.5,0.05,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.31290316060030104
CVEfixes,0.5,0.5,0.05,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.42094651632399244
CVEfixes,0.5,0.5,0.05,0.2,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.4782393008776825
CVEfixes,0.5,0.5,0.05,0.3,coverage_only,Coverage only,0.073170731707317,0.803678560151563,0.293125,0.8127893980520517,0.6060576736984711,0.528652456542421
CVEfixes,0.5,0.5,0.1,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.16538048844165348
CVEfixes,0.5,0.5,0.1,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.2930995995397243
CVEfixes,0.5,0.5,0.1,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.39721417647495044
CVEfixes,0.5,0.5,0.1,0.2,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.4519498679378722
CVEfixes,0.5,0.5,0.1,0.3,coverage_only,Coverage only,0.073170731707317,0.803678560151563,0.293125,0.8127893980520517,0.6060576736984711,0.49834957285749737
CVEfixes,0.5,0.5,0.2,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.13402767249429526
CVEfixes,0.5,0.5,0.2,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.25349247741857084
CVEfixes,0.5,0.5,0.2,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.34974949677686645
CVEfixes,0.5,0.5,0.2,0.2,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.3993710020582515
CVEfixes,0.5,0.5,0.2,0.3,coverage_only,Coverage only,0.073170731707317,0.803678560151563,0.293125,0.8127893980520517,0.6060576736984711,0.4377438054876503
CVEfixes,0.5,1.0,0.0,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,-0.06289726081465108
CVEfixes,0.5,1.0,0.0,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.12600479554783706
CVEfixes,0.5,1.0,0.0,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.28455097489737924
CVEfixes,0.5,1.0,0.0,0.2,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.3718716450899905
CVEfixes,0.5,1.0,0.0,0.3,coverage_only,Coverage only,0.073170731707317,0.803678560151563,0.293125,0.8127893980520517,0.6060576736984711,0.460794620303126
CVEfixes,0.5,1.0,0.02,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,-0.06916782400412272
CVEfixes,0.5,1.0,0.02,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.11808337112360637
CVEfixes,0.5,1.0,0.02,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.27505803895776243
CVEfixes,0.5,1.0,0.02,0.2,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.3613558719140664
CVEfixes,0.5,1.0,0.02,0.3,coverage_only,Coverage only,0.073170731707317,0.803678560151563,0.293125,0.8127893980520517,0.6060576736984711,0.4486734668291566
CVEfixes,0.5,1.0,0.05,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,-0.07857366878833019
CVEfixes,0.5,1.0,0.05,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.10620123448726032
CVEfixes,0.5,1.0,0.05,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.26081863504833724
CVEfixes,0.5,1.0,0.05,0.2,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.34558221215018015
CVEfixes,0.5,1.0,0.05,0.3,coverage_only,Coverage only,0.073170731707317,0.803678560151563,0.293125,0.8127893980520517,0.6060576736984711,0.43049173661820245
CVEfixes,0.5,1.0,0.1,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,-0.0942500767620093
CVEfixes,0.5,1.0,0.1,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.08639767342668359
CVEfixes,0.5,1.0,0.1,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.23708629519929525
CVEfixes,0.5,1.0,0.1,0.2,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.3192927792103698
CVEfixes,0.5,1.0,0.1,0.3,coverage_only,Coverage only,0.073170731707317,0.803678560151563,0.293125,0.8127893980520517,0.6060576736984711,0.4001888529332789
CVEfixes,0.5,1.0,0.2,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,-0.12560289270936753
CVEfixes,0.5,1.0,0.2,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.046790551305530115
CVEfixes,0.5,1.0,0.2,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.18962161550121126
CVEfixes,0.5,1.0,0.2,0.2,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.2667139133307491
CVEfixes,0.5,1.0,0.2,0.3,coverage_only,Coverage only,0.073170731707317,0.803678560151563,0.293125,0.8127893980520517,0.6060576736984711,0.3395830855634318
CVEfixes,1.0,0.0,0.0,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.43198886959267446
CVEfixes,1.0,0.0,0.0,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.49222114777391857
CVEfixes,1.0,0.0,0.0,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.5298692374486896
CVEfixes,1.0,0.0,0.0,0.2,coverage_only,Coverage only,0.0943396226415094,0.7271076728765393,0.187125,0.8601979828165858,0.5180956067350494,0.5399826728765393
CVEfixes,1.0,0.0,0.0,0.3,coverage_only,Coverage only,0.0943396226415094,0.7271076728765393,0.187125,0.8601979828165858,0.5180956067350494,0.5399826728765393
CVEfixes,1.0,0.0,0.02,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.4257183064032028
CVEfixes,1.0,0.0,0.02,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.48429972334968785
CVEfixes,1.0,0.0,0.02,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.5203763015090729
CVEfixes,1.0,0.0,0.02,0.2,coverage_only,Coverage only,0.0943396226415094,0.7271076728765393,0.187125,0.8601979828165858,0.5180956067350494,0.5296207607418384
CVEfixes,1.0,0.0,0.02,0.3,coverage_only,Coverage only,0.0943396226415094,0.7271076728765393,0.187125,0.8601979828165858,0.5180956067350494,0.5296207607418384
CVEfixes,1.0,0.0,0.05,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.4163124616189953
CVEfixes,1.0,0.0,0.05,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.47241758671334183
CVEfixes,1.0,0.0,0.05,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.5061368975996476
CVEfixes,1.0,0.0,0.05,0.2,coverage_only,Coverage only,0.0972222222222222,0.7147931796652984,0.175375,0.8658443296997513,0.5059996129281982,0.5141181990188884
CVEfixes,1.0,0.0,0.05,0.3,coverage_only,Coverage only,0.0972222222222222,0.7147931796652984,0.175375,0.8658443296997513,0.5059996129281982,0.5141181990188884
CVEfixes,1.0,0.0,0.1,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.40063605364531624
CVEfixes,1.0,0.0,0.1,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.4526140256527651
CVEfixes,1.0,0.0,0.1,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.48240455775060564
CVEfixes,1.0,0.0,0.1,0.2,coverage_only,Coverage only,0.0972222222222222,0.7147931796652984,0.175375,0.8658443296997513,0.5059996129281982,0.4888182183724785
CVEfixes,1.0,0.0,0.1,0.3,coverage_only,Coverage only,0.0972222222222222,0.7147931796652984,0.175375,0.8658443296997513,0.5059996129281982,0.4888182183724785
CVEfixes,1.0,0.0,0.2,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.369283237697958
CVEfixes,1.0,0.0,0.2,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.4130069035316116
CVEfixes,1.0,0.0,0.2,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.43493987805252166
CVEfixes,1.0,0.0,0.2,0.2,coverage_only,Coverage only,0.0972222222222222,0.7147931796652984,0.175375,0.8658443296997513,0.5059996129281982,0.4382182570796587
CVEfixes,1.0,0.0,0.2,0.3,coverage_only,Coverage only,0.0972222222222222,0.7147931796652984,0.175375,0.8658443296997513,0.5059996129281982,0.4382182570796587
CVEfixes,1.0,0.1,0.0,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.3800627565519419
CVEfixes,1.0,0.1,0.0,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.45088076255131043
CVEfixes,1.0,0.1,0.0,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.4978436611935586
CVEfixes,1.0,0.1,0.0,0.2,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.5131544047994947
CVEfixes,1.0,0.1,0.0,0.3,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.5131544047994947
CVEfixes,1.0,0.1,0.02,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.3737921933624702
CVEfixes,1.0,0.1,0.02,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.4429593381270797
CVEfixes,1.0,0.1,0.02,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.4883507252539418
CVEfixes,1.0,0.1,0.02,0.2,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.5026386316235706
CVEfixes,1.0,0.1,0.02,0.3,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.5026386316235706
CVEfixes,1.0,0.1,0.05,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.36438634857826274
CVEfixes,1.0,0.1,0.05,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.4310772014907337
