negative_mode,policy,policy_label,threshold,true_positive,false_admission,false_negative,admitted,n_true,n_negative,recall,false_admission_rate,precision,review_rate,debt_adjusted_utility,meets_false_constraint
cross_cwe_different_cve,risk_only,Risk only,0.838476,889,889,5065,1778,5954,5954,0.14931138730265367,0.14931138730265367,0.5,0.14931138730265367,-0.5187604971447766,True
cross_cwe_different_cve,risk_only,Risk only,0.8328679999999999,940,940,5014,1880,5954,5954,0.15787705744037622,0.15787705744037622,0.5,0.15787705744037622,-0.5341787033926771,False
cross_cwe_different_cve,risk_only,Risk only,0.8251120000000001,982,982,4972,1964,5954,5954,0.16493113873026538,0.16493113873026538,0.5,0.16493113873026538,-0.5468760497144777,False
cross_cwe_different_cve,risk_only,Risk only,0.820584,1025,1025,4929,2050,5954,5954,0.17215317433658045,0.17215317433658045,0.5,0.17215317433658045,-0.5598757138058447,False
cross_cwe_different_cve,risk_only,Risk only,0.8155999999999999,1071,1071,4883,2142,5954,5954,0.17987907289217334,0.17987907289217334,0.5,0.17987907289217334,-0.573782331205912,False
cross_cwe_different_cve,risk_only,Risk only,0.812416,1120,1120,4834,2240,5954,5954,0.188108834397044,0.188108834397044,0.5,0.188108834397044,-0.5885959019146793,False
cross_cwe_different_cve,risk_only,Risk only,0.8085519999999999,1166,1166,4788,2332,5954,5954,0.19583473295263687,0.19583473295263687,0.5,0.19583473295263687,-0.6025025193147464,False
cross_cwe_different_cve,risk_only,Risk only,0.805312,1226,1226,4728,2452,5954,5954,0.20591199193819282,0.20591199193819282,0.5,0.20591199193819282,-0.620641585488747,False
cross_cwe_different_cve,risk_only,Risk only,0.801596,1283,1283,4671,2566,5954,5954,0.21548538797447095,0.21548538797447095,0.5,0.21548538797447095,-0.6378736983540477,False
cross_cwe_different_cve,risk_only,Risk only,0.798136,1333,1333,4621,2666,5954,5954,0.22388310379576756,0.22388310379576756,0.5,0.22388310379576756,-0.6529895868323815,False
cross_cwe_different_cve,risk_only,Risk only,0.794656,1376,1376,4578,2752,5954,5954,0.23110513940208263,0.23110513940208263,0.5,0.23110513940208263,-0.6659892509237487,False
cross_cwe_different_cve,risk_only,Risk only,0.7912760000000001,1433,1433,4521,2866,5954,5954,0.24067853543836076,0.24067853543836076,0.5,0.24067853543836076,-0.6832213637890494,False
cross_cwe_different_cve,risk_only,Risk only,0.7869839999999999,1487,1487,4467,2974,5954,5954,0.2497480685253611,0.2497480685253611,0.5,0.2497480685253611,-0.6995465233456499,False
cross_cwe_different_cve,risk_only,Risk only,0.7827759999999999,1531,1531,4423,3062,5954,5954,0.2571380584481021,0.2571380584481021,0.5,0.2571380584481021,-0.7128485052065838,False
cross_cwe_different_cve,risk_only,Risk only,0.7783720000000001,1581,1581,4373,3162,5954,5954,0.2655357742693987,0.2655357742693987,0.5,0.2655357742693987,-0.7279643936849178,False
cross_cwe_different_cve,risk_only,Risk only,0.77536,1626,1626,4328,3252,5954,5954,0.2730937185085657,0.2730937185085657,0.5,0.2730937185085657,-0.7415686933154182,False
cross_cwe_different_cve,risk_only,Risk only,0.7728839999999999,1673,1673,4281,3346,5954,5954,0.2809875713805845,0.2809875713805845,0.5,0.2809875713805845,-0.7557776284850521,False
cross_cwe_different_cve,risk_only,Risk only,0.76956,1714,1714,4240,3428,5954,5954,0.2878736983540477,0.2878736983540477,0.5,0.2878736983540477,-0.7681726570372858,False
cross_cwe_different_cve,risk_only,Risk only,0.764984,1765,1765,4189,3530,5954,5954,0.2964393684917702,0.2964393684917702,0.5,0.2964393684917702,-0.7835908632851863,False
cross_cwe_different_cve,risk_only,Risk only,0.760564,1821,1821,4133,3642,5954,5954,0.30584481021162246,0.30584481021162246,0.5,0.30584481021162246,-0.8005206583809203,False
cross_cwe_different_cve,risk_only,Risk only,0.7559119999999999,1860,1860,4094,3720,5954,5954,0.3123950285522338,0.3123950285522338,0.5,0.3123950285522338,-0.8123110513940208,False
cross_cwe_different_cve,risk_only,Risk only,0.751412,1910,1910,4044,3820,5954,5954,0.3207927443735304,0.3207927443735304,0.5,0.3207927443735304,-0.8274269398723548,False
cross_cwe_different_cve,risk_only,Risk only,0.7465280000000001,1948,1948,4006,3896,5954,5954,0.3271750083977158,0.3271750083977158,0.5,0.3271750083977158,-0.8389150151158883,False
cross_cwe_different_cve,risk_only,Risk only,0.742944,1996,1996,3958,3992,5954,5954,0.3352368155861606,0.3352368155861606,0.5,0.3352368155861606,-0.8534262680550891,False
cross_cwe_different_cve,risk_only,Risk only,0.7378720000000001,2040,2040,3914,4080,5954,5954,0.34262680550890157,0.34262680550890157,0.5,0.34262680550890157,-0.8667282499160229,False
cross_cwe_different_cve,risk_only,Risk only,0.7344160000000001,2079,2079,3875,4158,5954,5954,0.34917702384951294,0.34917702384951294,0.5,0.34917702384951294,-0.8785186429291235,False
cross_cwe_different_cve,risk_only,Risk only,0.729736,2130,2130,3824,4260,5954,5954,0.35774269398723546,0.35774269398723546,0.5,0.35774269398723546,-0.8939368491770238,False
cross_cwe_different_cve,risk_only,Risk only,0.726728,2181,2181,3773,4362,5954,5954,0.366308364124958,0.366308364124958,0.5,0.366308364124958,-0.9093550554249243,False
cross_cwe_different_cve,risk_only,Risk only,0.724308,2227,2227,3727,4454,5954,5954,0.3740342626805509,0.3740342626805509,0.5,0.3740342626805509,-0.9232616728249917,False
cross_cwe_different_cve,risk_only,Risk only,0.721248,2271,2271,3683,4542,5954,5954,0.3814242526032919,0.3814242526032919,0.5,0.3814242526032919,-0.9365636546859255,False
cross_cwe_different_cve,risk_only,Risk only,0.716676,2342,2342,3612,4684,5954,5954,0.3933490090695331,0.3933490090695331,0.5,0.3933490090695331,-0.9580282163251594,False
cross_cwe_different_cve,risk_only,Risk only,0.71316,2403,2403,3551,4806,5954,5954,0.40359422237151493,0.40359422237151493,0.5,0.40359422237151493,-0.9764696002687268,False
cross_cwe_different_cve,risk_only,Risk only,0.708788,2455,2455,3499,4910,5954,5954,0.4123278468256634,0.4123278468256634,0.5,0.4123278468256634,-0.9921901242861941,False
cross_cwe_different_cve,risk_only,Risk only,0.7044400000000001,2509,2509,3445,5018,5954,5954,0.42139737991266374,0.42139737991266374,0.5,0.42139737991266374,-1.0085152838427947,False
cross_cwe_different_cve,risk_only,Risk only,0.7005399999999999,2560,2560,3394,5120,5954,5954,0.4299630500503863,0.4299630500503863,0.5,0.4299630500503863,-1.0239334900906951,False
cross_cwe_different_cve,risk_only,Risk only,0.696524,2602,2602,3352,5204,5954,5954,0.4370171313402754,0.4370171313402754,0.5,0.4370171313402754,-1.0366308364124956,False
cross_cwe_different_cve,risk_only,Risk only,0.6940200000000001,2643,2643,3311,5286,5954,5954,0.44390325831373867,0.44390325831373867,0.5,0.44390325831373867,-1.0490258649647297,False
cross_cwe_different_cve,risk_only,Risk only,0.6908880000000001,2701,2701,3253,5402,5954,5954,0.45364460866644274,0.45364460866644274,0.5,0.45364460866644274,-1.066560295599597,False
cross_cwe_different_cve,risk_only,Risk only,0.6876520000000002,2738,2738,3216,5476,5954,5954,0.45985891837420223,0.45985891837420223,0.5,0.45985891837420223,-1.077746053073564,False
cross_cwe_different_cve,risk_only,Risk only,0.6827719999999999,2799,2799,3155,5598,5954,5954,0.4701041316761841,0.4701041316761841,0.5,0.4701041316761841,-1.0961874370171316,False
cross_cwe_different_cve,risk_only,Risk only,0.679204,2851,2851,3103,5702,5954,5954,0.4788377561303325,0.4788377561303325,0.5,0.4788377561303325,-1.1119079610345985,False
cross_cwe_different_cve,risk_only,Risk only,0.673636,2898,2898,3056,5796,5954,5954,0.48673160900235135,0.48673160900235135,0.5,0.48673160900235135,-1.1261168962042325,False
cross_cwe_different_cve,risk_only,Risk only,0.6703520000000001,2956,2956,2998,5912,5954,5954,0.4964729593550554,0.4964729593550554,0.5,0.4964729593550554,-1.1436513268390998,False
cross_cwe_different_cve,risk_only,Risk only,0.666844,2999,2999,2955,5998,5954,5954,0.5036949949613705,0.5036949949613705,0.5,0.5036949949613705,-1.156650990930467,False
cross_cwe_different_cve,risk_only,Risk only,0.6617360000000001,3044,3044,2910,6088,5954,5954,0.5112529392005375,0.5112529392005375,0.5,0.5112529392005375,-1.1702552905609673,False
cross_cwe_different_cve,risk_only,Risk only,0.6572199999999999,3095,3095,2859,6190,5954,5954,0.51981860933826,0.51981860933826,0.5,0.51981860933826,-1.185673496808868,False
cross_cwe_different_cve,risk_only,Risk only,0.65162,3134,3134,2820,6268,5954,5954,0.5263688276788714,0.5263688276788714,0.5,0.5263688276788714,-1.1974638898219685,False
cross_cwe_different_cve,risk_only,Risk only,0.64782,3184,3184,2770,6368,5954,5954,0.534766543500168,0.534766543500168,0.5,0.534766543500168,-1.2125797783003025,False
cross_cwe_different_cve,risk_only,Risk only,0.644368,3230,3230,2724,6460,5954,5954,0.5424924420557609,0.5424924420557609,0.5,0.5424924420557609,-1.2264863957003695,False
cross_cwe_different_cve,risk_only,Risk only,0.641988,3279,3279,2675,6558,5954,5954,0.5507222035606315,0.5507222035606315,0.5,0.5507222035606315,-1.2412999664091369,False
cross_cwe_different_cve,risk_only,Risk only,0.6383080000000001,3317,3317,2637,6634,5954,5954,0.5571044675848169,0.5571044675848169,0.5,0.5571044675848169,-1.2527880416526704,False
cross_cwe_different_cve,risk_only,Risk only,0.63572,3370,3370,2584,6740,5954,5954,0.5660060463553913,0.5660060463553913,0.5,0.5660060463553913,-1.2688108834397043,False
cross_cwe_different_cve,risk_only,Risk only,0.6309720000000001,3423,3423,2531,6846,5954,5954,0.5749076251259657,0.5749076251259657,0.5,0.5749076251259657,-1.2848337252267383,False
cross_cwe_different_cve,risk_only,Risk only,0.627384,3492,3492,2462,6984,5954,5954,0.586496472959355,0.586496472959355,0.5,0.586496472959355,-1.305693651326839,False
cross_cwe_different_cve,risk_only,Risk only,0.62278,3534,3534,2420,7068,5954,5954,0.5935505542492442,0.5935505542492442,0.5,0.5935505542492442,-1.3183909976486392,False
cross_cwe_different_cve,risk_only,Risk only,0.617576,3582,3582,2372,7164,5954,5954,0.6016123614376889,0.6016123614376889,0.5,0.6016123614376889,-1.33290225058784,False
cross_cwe_different_cve,risk_only,Risk only,0.612004,3623,3623,2331,7246,5954,5954,0.6084984884111522,0.6084984884111522,0.5,0.6084984884111522,-1.345297279140074,False
cross_cwe_different_cve,risk_only,Risk only,0.6078680000000001,3672,3672,2282,7344,5954,5954,0.6167282499160228,0.6167282499160228,0.5,0.6167282499160228,-1.3601108498488412,False
cross_cwe_different_cve,risk_only,Risk only,0.603992,3719,3719,2235,7438,5954,5954,0.6246221027880416,0.6246221027880416,0.5,0.6246221027880416,-1.374319785018475,False
cross_cwe_different_cve,risk_only,Risk only,0.600068,3759,3759,2195,7518,5954,5954,0.631340275445079,0.631340275445079,0.5,0.631340275445079,-1.3864124958011421,False
cross_cwe_different_cve,risk_only,Risk only,0.596268,3817,3817,2137,7634,5954,5954,0.641081625797783,0.641081625797783,0.5,0.641081625797783,-1.4039469264360092,False
cross_cwe_different_cve,risk_only,Risk only,0.593036,3897,3897,2057,7794,5954,5954,0.6545179711118576,0.6545179711118576,0.5,0.6545179711118576,-1.4281323480013437,False
cross_cwe_different_cve,risk_only,Risk only,0.58938,3938,3938,2016,7876,5954,5954,0.6614040980853207,0.6614040980853207,0.5,0.6614040980853207,-1.440527376553577,False
cross_cwe_different_cve,risk_only,Risk only,0.584668,3975,3975,1979,7950,5954,5954,0.6676184077930802,0.6676184077930802,0.5,0.6676184077930802,-1.4517131340275444,False
cross_cwe_different_cve,risk_only,Risk only,0.580732,4026,4026,1928,8052,5954,5954,0.6761840779308028,0.6761840779308028,0.5,0.6761840779308028,-1.4671313402754451,False
cross_cwe_different_cve,risk_only,Risk only,0.577068,4071,4071,1883,8142,5954,5954,0.6837420221699698,0.6837420221699698,0.5,0.6837420221699698,-1.4807356399059455,False
cross_cwe_different_cve,risk_only,Risk only,0.573572,4125,4125,1829,8250,5954,5954,0.6928115552569701,0.6928115552569701,0.5,0.6928115552569701,-1.4970607994625464,False
cross_cwe_different_cve,risk_only,Risk only,0.5684600000000001,4175,4175,1779,8350,5954,5954,0.7012092710782667,0.7012092710782667,0.5,0.7012092710782667,-1.5121766879408798,False
cross_cwe_different_cve,risk_only,Risk only,0.564312,4222,4222,1732,8444,5954,5954,0.7091031239502855,0.7091031239502855,0.5,0.7091031239502855,-1.5263856231105142,False
cross_cwe_different_cve,risk_only,Risk only,0.560392,4271,4271,1683,8542,5954,5954,0.7173328854551562,0.7173328854551562,0.5,0.7173328854551562,-1.541199193819281,False
cross_cwe_different_cve,risk_only,Risk only,0.5555559999999999,4314,4314,1640,8628,5954,5954,0.7245549210614712,0.7245549210614712,0.5,0.7245549210614712,-1.5541988579106485,False
cross_cwe_different_cve,risk_only,Risk only,0.549092,4356,4356,1598,8712,5954,5954,0.7316090023513604,0.7316090023513604,0.5,0.7316090023513604,-1.5668962042324484,False
cross_cwe_different_cve,risk_only,Risk only,0.543668,4406,4406,1548,8812,5954,5954,0.7400067181726571,0.7400067181726571,0.5,0.7400067181726571,-1.5820120927107828,False
cross_cwe_different_cve,risk_only,Risk only,0.538228,4469,4469,1485,8938,5954,5954,0.7505878401074908,0.7505878401074908,0.5,0.7505878401074908,-1.6010581121934837,False
cross_cwe_different_cve,risk_only,Risk only,0.53366,4527,4527,1427,9054,5954,5954,0.7603291904601949,0.7603291904601949,0.5,0.7603291904601949,-1.618592542828351,False
cross_cwe_different_cve,risk_only,Risk only,0.528444,4600,4600,1354,9200,5954,5954,0.7725898555592878,0.7725898555592878,0.5,0.7725898555592878,-1.6406617400067183,False
cross_cwe_different_cve,risk_only,Risk only,0.522552,4647,4647,1307,9294,5954,5954,0.7804837084313067,0.7804837084313067,0.5,0.7804837084313067,-1.6548706751763518,False
cross_cwe_different_cve,risk_only,Risk only,0.5155040000000001,4701,4701,1253,9402,5954,5954,0.789553241518307,0.789553241518307,0.5,0.789553241518307,-1.6711958347329527,False
cross_cwe_different_cve,risk_only,Risk only,0.510228,4757,4757,1197,9514,5954,5954,0.7989586832381592,0.7989586832381592,0.5,0.7989586832381592,-1.6881256298286866,False
cross_cwe_different_cve,risk_only,Risk only,0.5071920000000001,4825,4825,1129,9650,5954,5954,0.8103795767551226,0.8103795767551226,0.5,0.8103795767551226,-1.708683238159221,False
cross_cwe_different_cve,risk_only,Risk only,0.49927999999999995,4879,4879,1075,9758,5954,5954,0.8194491098421229,0.8194491098421229,0.5,0.8194491098421229,-1.725008397715821,False
cross_cwe_different_cve,risk_only,Risk only,0.493252,4922,4922,1032,9844,5954,5954,0.826671145448438,0.826671145448438,0.5,0.826671145448438,-1.7380080618071885,False
cross_cwe_different_cve,risk_only,Risk only,0.48471600000000004,4971,4971,983,9942,5954,5954,0.8349009069533087,0.8349009069533087,0.5,0.8349009069533087,-1.7528216325159556,False
cross_cwe_different_cve,risk_only,Risk only,0.47662400000000005,5022,5022,932,10044,5954,5954,0.8434665770910312,0.8434665770910312,0.5,0.8434665770910312,-1.7682398387638563,False
cross_cwe_different_cve,risk_only,Risk only,0.47018800000000005,5067,5067,887,10134,5954,5954,0.8510245213301982,0.8510245213301982,0.5,0.8510245213301982,-1.7818441383943566,False
cross_cwe_different_cve,risk_only,Risk only,0.46442000000000005,5113,5113,841,10226,5954,5954,0.858750419885791,0.858750419885791,0.5,0.858750419885791,-1.7957507557944237,False
cross_cwe_different_cve,risk_only,Risk only,0.458752,5157,5157,797,10314,5954,5954,0.8661404098085321,0.8661404098085321,0.5,0.8661404098085321,-1.809052737655358,False
cross_cwe_different_cve,risk_only,Risk only,0.45358400000000004,5197,5197,757,10394,5954,5954,0.8728585824655694,0.8728585824655694,0.5,0.8728585824655694,-1.8211454484380247,False
cross_cwe_different_cve,risk_only,Risk only,0.445756,5249,5249,705,10498,5954,5954,0.8815922069197178,0.8815922069197178,0.5,0.8815922069197178,-1.8368659724554923,False
cross_cwe_different_cve,risk_only,Risk only,0.43888400000000005,5294,5294,660,10588,5954,5954,0.8891501511588847,0.8891501511588847,0.5,0.8891501511588847,-1.8504702720859925,False
cross_cwe_different_cve,risk_only,Risk only,0.43132400000000004,5348,5348,606,10696,5954,5954,0.8982196842458852,0.8982196842458852,0.5,0.8982196842458852,-1.8667954316425937,False
cross_cwe_different_cve,risk_only,Risk only,0.425844,5388,5388,566,10776,5954,5954,0.9049378569029224,0.9049378569029224,0.5,0.9049378569029224,-1.8788881424252606,False
cross_cwe_different_cve,risk_only,Risk only,0.421744,5438,5438,516,10876,5954,5954,0.9133355727242191,0.9133355727242191,0.5,0.9133355727242191,-1.8940040309035941,False
cross_cwe_different_cve,risk_only,Risk only,0.413652,5479,5479,475,10958,5954,5954,0.9202216996976822,0.9202216996976822,0.5,0.9202216996976822,-1.9063990594558278,False
cross_cwe_different_cve,risk_only,Risk only,0.40803200000000006,5531,5531,423,11062,5954,5954,0.9289553241518307,0.9289553241518307,0.5,0.9289553241518307,-1.922119583473295,False
cross_cwe_different_cve,risk_only,Risk only,0.39792800000000006,5572,5572,382,11144,5954,5954,0.9358414511252939,0.9358414511252939,0.5,0.9358414511252939,-1.9345146120255292,False
cross_cwe_different_cve,risk_only,Risk only,0.389124,5620,5620,334,11240,5954,5954,0.9439032583137387,0.9439032583137387,0.5,0.9439032583137387,-1.9490258649647298,False
cross_cwe_different_cve,risk_only,Risk only,0.377684,5657,5657,297,11314,5954,5954,0.9501175680214982,0.9501175680214982,0.5,0.9501175680214982,-1.960211622438697,False
cross_cwe_different_cve,risk_only,Risk only,0.35961200000000004,5711,5711,243,11422,5954,5954,0.9591871011084985,0.9591871011084985,0.5,0.9591871011084985,-1.9765367819952973,False
cross_cwe_different_cve,risk_only,Risk only,0.34024,5755,5755,199,11510,5954,5954,0.9665770910312395,0.9665770910312395,0.5,0.9665770910312395,-1.989838763856231,False
cross_cwe_different_cve,risk_only,Risk only,0.294476,5798,5798,156,11596,5954,5954,0.9737991266375546,0.9737991266375546,0.5,0.9737991266375546,-2.0028384279475984,False
cross_cwe_different_cve,risk_only,Risk only,0.254332,5857,5857,97,11714,5954,5954,0.9837084313066846,0.9837084313066846,0.5,0.9837084313066846,-2.0206751763520323,False
cross_cwe_different_cve,risk_only,Risk only,0.224176,5903,5903,51,11806,5954,5954,0.9914343298622774,0.9914343298622774,0.5,0.9914343298622774,-2.0345817937520994,False
cross_cwe_different_cve,risk_only,Risk only,0.184456,5946,5946,8,11892,5954,5954,0.9986563654685925,0.9986563654685925,0.5,0.9986563654685925,-2.0475814578434663,False
cross_cwe_different_cve,risk_only,Risk only,0.184424,5954,5954,0,11908,5954,5954,1.0,1.0,0.5,1.0,-2.05,False
cross_cwe_different_cve,coverage_only,Coverage only,1.0,4059,0,1895,4059,5954,5954,0.6817265703728586,0.0,1.0,0.3408632851864293,0.5851150487067517,True
cross_cwe_different_cve,coverage_only,Coverage only,0.9935897435897436,4073,0,1881,4073,5954,5954,0.6840779308028216,0.0,1.0,0.3420389654014108,0.5879954652334566,True
cross_cwe_different_cve,coverage_only,Coverage only,0.9929577464788732,4086,0,1868,4086,5954,5954,0.6862613369163587,0.0,1.0,0.34313066845817936,0.5906701377225394,True
cross_cwe_different_cve,coverage_only,Coverage only,0.9925373134328358,4103,0,1851,4103,5954,5954,0.6891165602955996,0.0,1.0,0.3445582801477998,0.5941677863621095,True
cross_cwe_different_cve,coverage_only,Coverage only,0.9920634920634921,4125,0,1829,4125,5954,5954,0.6928115552569701,0.0,1.0,0.34640577762848507,0.5986941551897884,True
cross_cwe_different_cve,coverage_only,Coverage only,0.9915254237288136,4169,0,1785,4169,5954,5954,0.7002015451797111,0.0,1.0,0.35010077258985556,0.607746892845146,True
cross_cwe_different_cve,coverage_only,Coverage only,0.990909090909091,4214,0,1740,4214,5954,5954,0.7077594894188781,0.0,1.0,0.35387974470943906,0.6170053745381257,True
cross_cwe_different_cve,coverage_only,Coverage only,0.9902912621359223,4269,0,1685,4269,5954,5954,0.7169969768223043,0.0,1.0,0.35849848841115217,0.6283212966073228,True
cross_cwe_different_cve,coverage_only,Coverage only,0.9894736842105263,4352,0,1602,4352,5954,5954,0.7309371850856567,0.0,1.0,0.3654685925428284,0.6453980517299296,True
cross_cwe_different_cve,coverage_only,Coverage only,0.9886363636363636,4419,0,1535,4419,5954,5954,0.7421901242861941,0.0,1.0,0.37109506214309707,0.6591829022505878,True
cross_cwe_different_cve,coverage_only,Coverage only,0.9876543209876543,4490,0,1464,4490,5954,5954,0.7541148807524354,0.0,1.0,0.3770574403762177,0.6737907289217333,True
cross_cwe_different_cve,coverage_only,Coverage only,0.9866666666666667,4546,0,1408,4546,5954,5954,0.7635203224722875,0.0,1.0,0.38176016123614376,0.6853123950285522,True
cross_cwe_different_cve,coverage_only,Coverage only,0.9854014598540146,4604,0,1350,4604,5954,5954,0.7732616728249916,0.0,1.0,0.3866308364124958,0.6972455492106147,True
cross_cwe_different_cve,coverage_only,Coverage only,0.9838709677419355,4661,0,1293,4661,5954,5954,0.7828350688612697,0.0,1.0,0.3914175344306349,0.7089729593550554,True
cross_cwe_different_cve,coverage_only,Coverage only,0.9826086956521739,4704,0,1250,4704,5954,5954,0.7900571044675848,0.0,1.0,0.3950285522337924,0.7178199529727914,True
cross_cwe_different_cve,coverage_only,Coverage only,0.9807692307692307,4761,0,1193,4761,5954,5954,0.799630500503863,0.0,1.0,0.3998152502519315,0.7295473631172321,True
cross_cwe_different_cve,coverage_only,Coverage only,0.9795918367346939,4785,0,1169,4785,5954,5954,0.8036614040980853,0.0,1.0,0.40183070204904264,0.7344852200201545,True
cross_cwe_different_cve,coverage_only,Coverage only,0.9767441860465116,4851,0,1103,4851,5954,5954,0.8147463889821969,0.0,1.0,0.40737319449109843,0.7480643265031912,True
cross_cwe_different_cve,coverage_only,Coverage only,0.9743589743589743,4906,0,1048,4906,5954,5954,0.8239838763856231,0.0,1.0,0.41199193819281155,0.7593802485723883,True
cross_cwe_different_cve,coverage_only,Coverage only,0.9722222222222222,4954,0,1000,4954,5954,5954,0.8320456835740678,0.0,1.0,0.4160228417870339,0.7692559623782331,True
cross_cwe_different_cve,coverage_only,Coverage only,0.9694656488549618,4999,0,955,4999,5954,5954,0.8396036278132348,0.0,1.0,0.4198018139066174,0.7785144440712126,True
cross_cwe_different_cve,coverage_only,Coverage only,0.967032967032967,5032,0,922,5032,5954,5954,0.8451461202552906,0.0,1.0,0.4225730601276453,0.785303997312731,True
cross_cwe_different_cve,coverage_only,Coverage only,0.9646464646464646,5073,0,881,5073,5954,5954,0.8520322472287538,0.0,1.0,0.4260161236143769,0.7937395028552234,True
cross_cwe_different_cve,coverage_only,Coverage only,0.9611650485436893,5127,0,827,5127,5954,5954,0.8611017803157541,0.0,1.0,0.43055089015787706,0.8048496808867988,True
cross_cwe_different_cve,coverage_only,Coverage only,0.9583333333333334,5165,0,789,5165,5954,5954,0.8674840443399395,0.0,1.0,0.43374202216996977,0.8126679543164259,True
cross_cwe_different_cve,coverage_only,Coverage only,0.9550561797752809,5190,0,764,5190,5954,5954,0.8716829022505879,0.0,1.0,0.43584145112529393,0.8178115552569701,True
cross_cwe_different_cve,coverage_only,Coverage only,0.95,5265,0,689,5265,5954,5954,0.8842794759825328,0.0,1.0,0.4421397379912664,0.8332423580786026,True
cross_cwe_different_cve,coverage_only,Coverage only,0.9452054794520548,5298,0,656,5298,5954,5954,0.8898219684245885,0.0,1.0,0.44491098421229425,0.8400319113201209,True
cross_cwe_different_cve,coverage_only,Coverage only,0.9416666666666667,5322,0,632,5322,5954,5954,0.8938528720188109,0.0,1.0,0.44692643600940546,0.8449697682230434,True
cross_cwe_different_cve,coverage_only,Coverage only,0.9365079365079365,5370,0,584,5370,5954,5954,0.9019146792072557,0.0,1.0,0.4509573396036278,0.8548454820288881,True
cross_cwe_different_cve,coverage_only,Coverage only,0.9318181818181818,5398,0,556,5398,5954,5954,0.9066174000671817,0.0,1.0,0.45330870003359086,0.8606063150822977,True
cross_cwe_different_cve,coverage_only,Coverage only,0.9272727272727272,5421,0,533,5421,5954,5954,0.9104803493449781,0.0,1.0,0.45524017467248906,0.8653384279475982,True
cross_cwe_different_cve,coverage_only,Coverage only,0.9210526315789473,5455,0,499,5455,5954,5954,0.9161907961034599,0.0,1.0,0.45809539805172994,0.8723337252267384,True
cross_cwe_different_cve,coverage_only,Coverage only,0.9148936170212766,5485,0,469,5485,5954,5954,0.9212294255962378,0.0,1.0,0.4606147127981189,0.8785060463553912,True
cross_cwe_different_cve,coverage_only,Coverage only,0.9102564102564102,5499,0,455,5499,5954,5954,0.9235807860262009,0.0,1.0,0.46179039301310043,0.8813864628820961,True
cross_cwe_different_cve,coverage_only,Coverage only,0.8991596638655462,5550,0,404,5550,5954,5954,0.9321464561639234,0.0,1.0,0.4660732280819617,0.8918794088008062,True
cross_cwe_different_cve,coverage_only,Coverage only,0.8928571428571429,5568,0,386,5568,5954,5954,0.9351696338595902,0.0,1.0,0.4675848169297951,0.895582801477998,True
cross_cwe_different_cve,coverage_only,Coverage only,0.8837209302325582,5606,0,348,5606,5954,5954,0.9415518978837756,0.0,1.0,0.4707759489418878,0.9034010749076251,True
cross_cwe_different_cve,coverage_only,Coverage only,0.8732394366197183,5638,0,316,5638,5954,5954,0.9469264360094054,0.0,1.0,0.4734632180047027,0.9099848841115217,True
cross_cwe_different_cve,coverage_only,Coverage only,0.8648648648648649,5650,1,304,5651,5954,5954,0.9489418878065167,0.00016795431642593214,0.9998230401698814,0.4745549210614713,0.9119457507557944,True
cross_cwe_different_cve,coverage_only,Coverage only,0.8554216867469879,5684,1,270,5685,5954,5954,0.9546523345649983,0.00016795431642593214,0.9998240985048373,0.4774101444407121,0.9189410480349344,True
cross_cwe_different_cve,coverage_only,Coverage only,0.8421052631578947,5709,1,245,5710,5954,5954,0.9588511924756467,0.00016795431642593214,0.9998248686514886,0.4795095733960363,0.9240846489754787,True
cross_cwe_different_cve,coverage_only,Coverage only,0.8275862068965517,5741,1,213,5742,5954,5954,0.9642257306012765,0.00016795431642593214,0.9998258446534308,0.4821968424588512,0.9306684581793753,True
cross_cwe_different_cve,coverage_only,Coverage only,0.8173913043478261,5756,1,198,5757,5954,5954,0.9667450453476655,0.00016795431642593214,0.9998262984193156,0.4834564998320457,0.9337546187437017,True
cross_cwe_different_cve,coverage_only,Coverage only,0.803921568627451,5769,1,185,5770,5954,5954,0.9689284514612025,0.00016795431642593214,0.9998266897746967,0.48454820288881423,0.9364292912327846,True
cross_cwe_different_cve,coverage_only,Coverage only,0.7872340425531915,5796,1,158,5797,5954,5954,0.9734632180047027,0.00016795431642593214,0.9998274969811972,0.4868155861605643,0.9419843802485722,True
cross_cwe_different_cve,coverage_only,Coverage only,0.7692307692307693,5815,1,139,5816,5954,5954,0.9766543500167955,0.00016795431642593214,0.999828060522696,0.4884111521666107,0.945893516963386,True
cross_cwe_different_cve,coverage_only,Coverage only,0.746031746031746,5835,1,119,5836,5954,5954,0.9800134363453141,0.00016795431642593214,0.9998286497601097,0.49009069533087,0.9500083977158214,True
cross_cwe_different_cve,coverage_only,Coverage only,0.7142857142857143,5855,1,99,5856,5954,5954,0.9833725226738327,0.00016795431642593214,0.9998292349726776,0.4917702384951293,0.9541232784682566,True
cross_cwe_different_cve,coverage_only,Coverage only,0.6842105263157895,5871,1,83,5872,5954,5954,0.9860597917366476,0.00016795431642593214,0.9998297002724795,0.4931138730265368,0.9574151830702048,True
cross_cwe_different_cve,coverage_only,Coverage only,0.6428571428571429,5888,2,66,5890,5954,5954,0.9889150151158885,0.0003359086328518643,0.999660441426146,0.4946254618743702,0.9604047699025866,True
cross_cwe_different_cve,coverage_only,Coverage only,0.6060606060606061,5897,2,57,5899,5954,5954,0.9904266039637218,0.0003359086328518643,0.9996609594846584,0.4953812562982869,0.9622564662411824,True
