dataset,trial,policy,control_mode,n_pairs,false_admissions,false_admission_rate
CVEfixes,172,mddc_strict_gate,same_category_different_cve,1500,196,0.13066666666666665
CVEfixes,172,risk_score_tuned,same_category_different_cve,1500,738,0.492
CVEfixes,172,coverage_only_tuned,same_category_different_cve,1500,66,0.044
CVEfixes,172,random_at_mddc_recall,same_category_different_cve,1500,734,0.48933333333333334
CVEfixes,173,mddc_strict_gate,same_category_different_cve,1500,199,0.13266666666666665
CVEfixes,173,risk_score_tuned,same_category_different_cve,1500,723,0.482
CVEfixes,173,coverage_only_tuned,same_category_different_cve,1500,68,0.04533333333333334
CVEfixes,173,random_at_mddc_recall,same_category_different_cve,1500,737,0.49133333333333334
CVEfixes,174,mddc_strict_gate,same_category_different_cve,1500,203,0.13533333333333333
CVEfixes,174,risk_score_tuned,same_category_different_cve,1500,785,0.5233333333333333
CVEfixes,174,coverage_only_tuned,same_category_different_cve,1500,78,0.052
CVEfixes,174,random_at_mddc_recall,same_category_different_cve,1500,726,0.484
CVEfixes,175,mddc_strict_gate,same_category_different_cve,1500,226,0.15066666666666667
CVEfixes,175,risk_score_tuned,same_category_different_cve,1500,721,0.4806666666666667
CVEfixes,175,coverage_only_tuned,same_category_different_cve,1500,85,0.056666666666666664
CVEfixes,175,random_at_mddc_recall,same_category_different_cve,1500,728,0.48533333333333334
CVEfixes,176,mddc_strict_gate,same_category_different_cve,1500,204,0.136
CVEfixes,176,risk_score_tuned,same_category_different_cve,1500,723,0.482
CVEfixes,176,coverage_only_tuned,same_category_different_cve,1500,73,0.048666666666666664
CVEfixes,176,random_at_mddc_recall,same_category_different_cve,1500,723,0.482
CVEfixes,177,mddc_strict_gate,same_category_different_cve,1500,182,0.12133333333333333
CVEfixes,177,risk_score_tuned,same_category_different_cve,1500,786,0.524
CVEfixes,177,coverage_only_tuned,same_category_different_cve,1500,76,0.050666666666666665
CVEfixes,177,random_at_mddc_recall,same_category_different_cve,1500,729,0.486
CVEfixes,178,mddc_strict_gate,same_category_different_cve,1500,218,0.14533333333333334
CVEfixes,178,risk_score_tuned,same_category_different_cve,1500,719,0.47933333333333333
CVEfixes,178,coverage_only_tuned,same_category_different_cve,1500,78,0.052
CVEfixes,178,random_at_mddc_recall,same_category_different_cve,1500,734,0.48933333333333334
CVEfixes,179,mddc_strict_gate,same_category_different_cve,1500,191,0.12733333333333333
CVEfixes,179,risk_score_tuned,same_category_different_cve,1500,742,0.49466666666666664
CVEfixes,179,coverage_only_tuned,same_category_different_cve,1500,65,0.043333333333333335
CVEfixes,179,random_at_mddc_recall,same_category_different_cve,1500,752,0.5013333333333333
CVEfixes,180,mddc_strict_gate,same_category_different_cve,1500,212,0.14133333333333334
CVEfixes,180,risk_score_tuned,same_category_different_cve,1500,747,0.498
CVEfixes,180,coverage_only_tuned,same_category_different_cve,1500,78,0.052
CVEfixes,180,random_at_mddc_recall,same_category_different_cve,1500,722,0.48133333333333334
CVEfixes,181,mddc_strict_gate,same_category_different_cve,1500,186,0.124
CVEfixes,181,risk_score_tuned,same_category_different_cve,1500,742,0.49466666666666664
CVEfixes,181,coverage_only_tuned,same_category_different_cve,1500,70,0.04666666666666667
CVEfixes,181,random_at_mddc_recall,same_category_different_cve,1500,768,0.512
CVEfixes,182,mddc_strict_gate,same_category_different_cve,1500,210,0.14
CVEfixes,182,risk_score_tuned,same_category_different_cve,1500,758,0.5053333333333333
CVEfixes,182,coverage_only_tuned,same_category_different_cve,1500,75,0.05
CVEfixes,182,random_at_mddc_recall,same_category_different_cve,1500,708,0.472
CVEfixes,183,mddc_strict_gate,same_category_different_cve,1500,208,0.13866666666666666
CVEfixes,183,risk_score_tuned,same_category_different_cve,1500,731,0.48733333333333334
CVEfixes,183,coverage_only_tuned,same_category_different_cve,1500,84,0.056
CVEfixes,183,random_at_mddc_recall,same_category_different_cve,1500,713,0.47533333333333333
CVEfixes,184,mddc_strict_gate,same_category_different_cve,1500,198,0.132
CVEfixes,184,risk_score_tuned,same_category_different_cve,1500,762,0.508
CVEfixes,184,coverage_only_tuned,same_category_different_cve,1500,61,0.04066666666666666
CVEfixes,184,random_at_mddc_recall,same_category_different_cve,1500,736,0.49066666666666664
CVEfixes,185,mddc_strict_gate,same_category_different_cve,1500,181,0.12066666666666667
CVEfixes,185,risk_score_tuned,same_category_different_cve,1500,710,0.47333333333333333
CVEfixes,185,coverage_only_tuned,same_category_different_cve,1500,69,0.046
CVEfixes,185,random_at_mddc_recall,same_category_different_cve,1500,729,0.486
CVEfixes,186,mddc_strict_gate,same_category_different_cve,1500,230,0.15333333333333332
CVEfixes,186,risk_score_tuned,same_category_different_cve,1500,733,0.4886666666666667
CVEfixes,186,coverage_only_tuned,same_category_different_cve,1500,91,0.06066666666666667
CVEfixes,186,random_at_mddc_recall,same_category_different_cve,1500,750,0.5
CVEfixes,187,mddc_strict_gate,same_category_different_cve,1500,228,0.152
CVEfixes,187,risk_score_tuned,same_category_different_cve,1500,734,0.48933333333333334
CVEfixes,187,coverage_only_tuned,same_category_different_cve,1500,86,0.05733333333333333
CVEfixes,187,random_at_mddc_recall,same_category_different_cve,1500,752,0.5013333333333333
CVEfixes,188,mddc_strict_gate,same_category_different_cve,1500,216,0.144
CVEfixes,188,risk_score_tuned,same_category_different_cve,1500,715,0.4766666666666667
CVEfixes,188,coverage_only_tuned,same_category_different_cve,1500,87,0.058
CVEfixes,188,random_at_mddc_recall,same_category_different_cve,1500,742,0.49466666666666664
CVEfixes,189,mddc_strict_gate,same_category_different_cve,1500,224,0.14933333333333335
CVEfixes,189,risk_score_tuned,same_category_different_cve,1500,720,0.48
CVEfixes,189,coverage_only_tuned,same_category_different_cve,1500,85,0.056666666666666664
CVEfixes,189,random_at_mddc_recall,same_category_different_cve,1500,724,0.4826666666666667
CVEfixes,190,mddc_strict_gate,same_category_different_cve,1500,213,0.142
CVEfixes,190,risk_score_tuned,same_category_different_cve,1500,724,0.4826666666666667
CVEfixes,190,coverage_only_tuned,same_category_different_cve,1500,71,0.04733333333333333
CVEfixes,190,random_at_mddc_recall,same_category_different_cve,1500,764,0.5093333333333333
CVEfixes,191,mddc_strict_gate,same_category_different_cve,1500,199,0.13266666666666665
CVEfixes,191,risk_score_tuned,same_category_different_cve,1500,735,0.49
CVEfixes,191,coverage_only_tuned,same_category_different_cve,1500,82,0.05466666666666667
CVEfixes,191,random_at_mddc_recall,same_category_different_cve,1500,745,0.49666666666666665
CVEfixes,192,mddc_strict_gate,same_category_different_cve,1500,214,0.14266666666666666
CVEfixes,192,risk_score_tuned,same_category_different_cve,1500,749,0.49933333333333335
CVEfixes,192,coverage_only_tuned,same_category_different_cve,1500,82,0.05466666666666667
CVEfixes,192,random_at_mddc_recall,same_category_different_cve,1500,743,0.49533333333333335
CVEfixes,193,mddc_strict_gate,same_category_different_cve,1500,203,0.13533333333333333
CVEfixes,193,risk_score_tuned,same_category_different_cve,1500,679,0.45266666666666666
CVEfixes,193,coverage_only_tuned,same_category_different_cve,1500,73,0.048666666666666664
CVEfixes,193,random_at_mddc_recall,same_category_different_cve,1500,736,0.49066666666666664
CVEfixes,194,mddc_strict_gate,same_category_different_cve,1500,207,0.138
CVEfixes,194,risk_score_tuned,same_category_different_cve,1500,738,0.492
CVEfixes,194,coverage_only_tuned,same_category_different_cve,1500,73,0.048666666666666664
CVEfixes,194,random_at_mddc_recall,same_category_different_cve,1500,769,0.5126666666666667
CVEfixes,195,mddc_strict_gate,same_category_different_cve,1500,203,0.13533333333333333
CVEfixes,195,risk_score_tuned,same_category_different_cve,1500,746,0.49733333333333335
CVEfixes,195,coverage_only_tuned,same_category_different_cve,1500,66,0.044
CVEfixes,195,random_at_mddc_recall,same_category_different_cve,1500,697,0.4646666666666667
CVEfixes,196,mddc_strict_gate,same_category_different_cve,1500,215,0.14333333333333334
CVEfixes,196,risk_score_tuned,same_category_different_cve,1500,703,0.4686666666666667
CVEfixes,196,coverage_only_tuned,same_category_different_cve,1500,76,0.050666666666666665
CVEfixes,196,random_at_mddc_recall,same_category_different_cve,1500,736,0.49066666666666664
CVEfixes,197,mddc_strict_gate,same_category_different_cve,1500,187,0.12466666666666666
CVEfixes,197,risk_score_tuned,same_category_different_cve,1500,739,0.49266666666666664
CVEfixes,197,coverage_only_tuned,same_category_different_cve,1500,65,0.043333333333333335
CVEfixes,197,random_at_mddc_recall,same_category_different_cve,1500,706,0.4706666666666667
CVEfixes,198,mddc_strict_gate,same_category_different_cve,1500,236,0.15733333333333333
CVEfixes,198,risk_score_tuned,same_category_different_cve,1500,723,0.482
CVEfixes,198,coverage_only_tuned,same_category_different_cve,1500,83,0.05533333333333333
CVEfixes,198,random_at_mddc_recall,same_category_different_cve,1500,742,0.49466666666666664
CVEfixes,199,mddc_strict_gate,same_category_different_cve,1500,207,0.138
CVEfixes,199,risk_score_tuned,same_category_different_cve,1500,756,0.504
CVEfixes,199,coverage_only_tuned,same_category_different_cve,1500,61,0.04066666666666666
CVEfixes,199,random_at_mddc_recall,same_category_different_cve,1500,710,0.47333333333333333
BigVul,0,mddc_strict_gate,same_category_different_cve,1500,204,0.136
BigVul,0,risk_score_tuned,same_category_different_cve,1500,812,0.5413333333333333
BigVul,0,coverage_only_tuned,same_category_different_cve,1500,13,0.008666666666666666
BigVul,0,random_at_mddc_recall,same_category_different_cve,1500,749,0.49933333333333335
BigVul,1,mddc_strict_gate,same_category_different_cve,1500,207,0.138
BigVul,1,risk_score_tuned,same_category_different_cve,1500,800,0.5333333333333333
BigVul,1,coverage_only_tuned,same_category_different_cve,1500,28,0.018666666666666668
BigVul,1,random_at_mddc_recall,same_category_different_cve,1500,725,0.48333333333333334
BigVul,2,mddc_strict_gate,same_category_different_cve,1500,213,0.142
BigVul,2,risk_score_tuned,same_category_different_cve,1500,812,0.5413333333333333
BigVul,2,coverage_only_tuned,same_category_different_cve,1500,32,0.021333333333333333
BigVul,2,random_at_mddc_recall,same_category_different_cve,1500,789,0.526
BigVul,3,mddc_strict_gate,same_category_different_cve,1500,229,0.15266666666666667
BigVul,3,risk_score_tuned,same_category_different_cve,1500,809,0.5393333333333333
BigVul,3,coverage_only_tuned,same_category_different_cve,1500,39,0.026
BigVul,3,random_at_mddc_recall,same_category_different_cve,1500,754,0.5026666666666667
BigVul,4,mddc_strict_gate,same_category_different_cve,1500,215,0.14333333333333334
BigVul,4,risk_score_tuned,same_category_different_cve,1500,828,0.552
BigVul,4,coverage_only_tuned,same_category_different_cve,1500,27,0.018
BigVul,4,random_at_mddc_recall,same_category_different_cve,1500,773,0.5153333333333333
BigVul,5,mddc_strict_gate,same_category_different_cve,1500,246,0.164
BigVul,5,risk_score_tuned,same_category_different_cve,1500,806,0.5373333333333333
BigVul,5,coverage_only_tuned,same_category_different_cve,1500,39,0.026
BigVul,5,random_at_mddc_recall,same_category_different_cve,1500,726,0.484
BigVul,6,mddc_strict_gate,same_category_different_cve,1500,200,0.13333333333333333
BigVul,6,risk_score_tuned,same_category_different_cve,1500,810,0.54
BigVul,6,coverage_only_tuned,same_category_different_cve,1500,37,0.024666666666666667
BigVul,6,random_at_mddc_recall,same_category_different_cve,1500,744,0.496
BigVul,7,mddc_strict_gate,same_category_different_cve,1500,205,0.13666666666666666
BigVul,7,risk_score_tuned,same_category_different_cve,1500,836,0.5573333333333333
BigVul,7,coverage_only_tuned,same_category_different_cve,1500,21,0.014
BigVul,7,random_at_mddc_recall,same_category_different_cve,1500,795,0.53
BigVul,8,mddc_strict_gate,same_category_different_cve,1500,219,0.146
BigVul,8,risk_score_tuned,same_category_different_cve,1500,768,0.512
BigVul,8,coverage_only_tuned,same_category_different_cve,1500,31,0.020666666666666667
BigVul,8,random_at_mddc_recall,same_category_different_cve,1500,765,0.51
BigVul,9,mddc_strict_gate,same_category_different_cve,1500,228,0.152
BigVul,9,risk_score_tuned,same_category_different_cve,1500,799,0.5326666666666666
BigVul,9,coverage_only_tuned,same_category_different_cve,1500,27,0.018
BigVul,9,random_at_mddc_recall,same_category_different_cve,1500,750,0.5
BigVul,10,mddc_strict_gate,same_category_different_cve,1500,219,0.146
BigVul,10,risk_score_tuned,same_category_different_cve,1500,810,0.54
BigVul,10,coverage_only_tuned,same_category_different_cve,1500,21,0.014
BigVul,10,random_at_mddc_recall,same_category_different_cve,1500,761,0.5073333333333333
BigVul,11,mddc_strict_gate,same_category_different_cve,1500,201,0.134
BigVul,11,risk_score_tuned,same_category_different_cve,1500,816,0.544
BigVul,11,coverage_only_tuned,same_category_different_cve,1500,34,0.02266666666666667
BigVul,11,random_at_mddc_recall,same_category_different_cve,1500,760,0.5066666666666667
BigVul,12,mddc_strict_gate,same_category_different_cve,1500,219,0.146
BigVul,12,risk_score_tuned,same_category_different_cve,1500,822,0.548
BigVul,12,coverage_only_tuned,same_category_different_cve,1500,24,0.016
BigVul,12,random_at_mddc_recall,same_category_different_cve,1500,780,0.52
BigVul,13,mddc_strict_gate,same_category_different_cve,1500,209,0.13933333333333334
BigVul,13,risk_score_tuned,same_category_different_cve,1500,788,0.5253333333333333
BigVul,13,coverage_only_tuned,same_category_different_cve,1500,27,0.018
BigVul,13,random_at_mddc_recall,same_category_different_cve,1500,779,0.5193333333333333
BigVul,14,mddc_strict_gate,same_category_different_cve,1500,217,0.14466666666666667
BigVul,14,risk_score_tuned,same_category_different_cve,1500,803,0.5353333333333333
BigVul,14,coverage_only_tuned,same_category_different_cve,1500,27,0.018
BigVul,14,random_at_mddc_recall,same_category_different_cve,1500,762,0.508
BigVul,15,mddc_strict_gate,same_category_different_cve,1500,198,0.132
BigVul,15,risk_score_tuned,same_category_different_cve,1500,828,0.552
BigVul,15,coverage_only_tuned,same_category_different_cve,1500,33,0.022
BigVul,15,random_at_mddc_recall,same_category_different_cve,1500,761,0.5073333333333333
BigVul,16,mddc_strict_gate,same_category_different_cve,1500,224,0.14933333333333335
BigVul,16,risk_score_tuned,same_category_different_cve,1500,799,0.5326666666666666
BigVul,16,coverage_only_tuned,same_category_different_cve,1500,40,0.02666666666666667
BigVul,16,random_at_mddc_recall,same_category_different_cve,1500,773,0.5153333333333333
BigVul,17,mddc_strict_gate,same_category_different_cve,1500,210,0.14
BigVul,17,risk_score_tuned,same_category_different_cve,1500,845,0.5633333333333334
BigVul,17,coverage_only_tuned,same_category_different_cve,1500,28,0.018666666666666668
BigVul,17,random_at_mddc_recall,same_category_different_cve,1500,808,0.5386666666666666
BigVul,18,mddc_strict_gate,same_category_different_cve,1500,227,0.15133333333333332
BigVul,18,risk_score_tuned,same_category_different_cve,1500,825,0.55
BigVul,18,coverage_only_tuned,same_category_different_cve,1500,39,0.026
BigVul,18,random_at_mddc_recall,same_category_different_cve,1500,775,0.5166666666666667
BigVul,19,mddc_strict_gate,same_category_different_cve,1500,221,0.14733333333333334
BigVul,19,risk_score_tuned,same_category_different_cve,1500,827,0.5513333333333333
BigVul,19,coverage_only_tuned,same_category_different_cve,1500,37,0.024666666666666667
BigVul,19,random_at_mddc_recall,same_category_different_cve,1500,797,0.5313333333333333
BigVul,20,mddc_strict_gate,same_category_different_cve,1500,225,0.15
BigVul,20,risk_score_tuned,same_category_different_cve,1500,826,0.5506666666666666
BigVul,20,coverage_only_tuned,same_category_different_cve,1500,33,0.022
BigVul,20,random_at_mddc_recall,same_category_different_cve,1500,770,0.5133333333333333
BigVul,21,mddc_strict_gate,same_category_different_cve,1500,205,0.13666666666666666
BigVul,21,risk_score_tuned,same_category_different_cve,1500,786,0.524
BigVul,21,coverage_only_tuned,same_category_different_cve,1500,27,0.018
BigVul,21,random_at_mddc_recall,same_category_different_cve,1500,764,0.5093333333333333
BigVul,22,mddc_strict_gate,same_category_different_cve,1500,218,0.14533333333333334
BigVul,22,risk_score_tuned,same_category_different_cve,1500,825,0.55
BigVul,22,coverage_only_tuned,same_category_different_cve,1500,26,0.017333333333333333
BigVul,22,random_at_mddc_recall,same_category_different_cve,1500,775,0.5166666666666667
BigVul,23,mddc_strict_gate,same_category_different_cve,1500,213,0.142
BigVul,23,risk_score_tuned,same_category_different_cve,1500,826,0.5506666666666666
BigVul,23,coverage_only_tuned,same_category_different_cve,1500,31,0.020666666666666667
BigVul,23,random_at_mddc_recall,same_category_different_cve,1500,769,0.5126666666666667
BigVul,24,mddc_strict_gate,same_category_different_cve,1500,223,0.14866666666666667
BigVul,24,risk_score_tuned,same_category_different_cve,1500,808,0.5386666666666666
BigVul,24,coverage_only_tuned,same_category_different_cve,1500,30,0.02
BigVul,24,random_at_mddc_recall,same_category_different_cve,1500,753,0.502
BigVul,25,mddc_strict_gate,same_category_different_cve,1500,223,0.14866666666666667
BigVul,25,risk_score_tuned,same_category_different_cve,1500,807,0.538
BigVul,25,coverage_only_tuned,same_category_different_cve,1500,26,0.017333333333333333
BigVul,25,random_at_mddc_recall,same_category_different_cve,1500,755,0.5033333333333333
BigVul,26,mddc_strict_gate,same_category_different_cve,1500,198,0.132
BigVul,26,risk_score_tuned,same_category_different_cve,1500,794,0.5293333333333333
BigVul,26,coverage_only_tuned,same_category_different_cve,1500,24,0.016
BigVul,26,random_at_mddc_recall,same_category_different_cve,1500,740,0.49333333333333335
BigVul,27,mddc_strict_gate,same_category_different_cve,1500,216,0.144
BigVul,27,risk_score_tuned,same_category_different_cve,1500,799,0.5326666666666666
BigVul,27,coverage_only_tuned,same_category_different_cve,1500,30,0.02
BigVul,27,random_at_mddc_recall,same_category_different_cve,1500,760,0.5066666666666667
BigVul,28,mddc_strict_gate,same_category_different_cve,1500,221,0.14733333333333334
BigVul,28,risk_score_tuned,same_category_different_cve,1500,798,0.532
BigVul,28,coverage_only_tuned,same_category_different_cve,1500,28,0.018666666666666668
BigVul,28,random_at_mddc_recall,same_category_different_cve,1500,739,0.49266666666666664
BigVul,29,mddc_strict_gate,same_category_different_cve,1500,212,0.14133333333333334
BigVul,29,risk_score_tuned,same_category_different_cve,1500,812,0.5413333333333333
BigVul,29,coverage_only_tuned,same_category_different_cve,1500,27,0.018
BigVul,29,random_at_mddc_recall,same_category_different_cve,1500,751,0.5006666666666667
BigVul,30,mddc_strict_gate,same_category_different_cve,1500,219,0.146
BigVul,30,risk_score_tuned,same_category_different_cve,1500,773,0.5153333333333333
BigVul,30,coverage_only_tuned,same_category_different_cve,1500,32,0.021333333333333333
BigVul,30,random_at_mddc_recall,same_category_different_cve,1500,737,0.49133333333333334
BigVul,31,mddc_strict_gate,same_category_different_cve,1500,220,0.14666666666666667
BigVul,31,risk_score_tuned,same_category_different_cve,1500,803,0.5353333333333333
BigVul,31,coverage_only_tuned,same_category_different_cve,1500,27,0.018
BigVul,31,random_at_mddc_recall,same_category_different_cve,1500,759,0.506
BigVul,32,mddc_strict_gate,same_category_different_cve,1500,189,0.126
BigVul,32,risk_score_tuned,same_category_different_cve,1500,785,0.5233333333333333
BigVul,32,coverage_only_tuned,same_category_different_cve,1500,33,0.022
BigVul,32,random_at_mddc_recall,same_category_different_cve,1500,748,0.49866666666666665
BigVul,33,mddc_strict_gate,same_category_different_cve,1500,219,0.146
BigVul,33,risk_score_tuned,same_category_different_cve,1500,768,0.512
BigVul,33,coverage_only_tuned,same_category_different_cve,1500,30,0.02
BigVul,33,random_at_mddc_recall,same_category_different_cve,1500,765,0.51
BigVul,34,mddc_strict_gate,same_category_different_cve,1500,227,0.15133333333333332
BigVul,34,risk_score_tuned,same_category_different_cve,1500,806,0.5373333333333333
BigVul,34,coverage_only_tuned,same_category_different_cve,1500,30,0.02
BigVul,34,random_at_mddc_recall,same_category_different_cve,1500,781,0.5206666666666667
BigVul,35,mddc_strict_gate,same_category_different_cve,1500,217,0.14466666666666667
BigVul,35,risk_score_tuned,same_category_different_cve,1500,804,0.536
BigVul,35,coverage_only_tuned,same_category_different_cve,1500,24,0.016
BigVul,35,random_at_mddc_recall,same_category_different_cve,1500,733,0.4886666666666667
BigVul,36,mddc_strict_gate,same_category_different_cve,1500,241,0.16066666666666668
BigVul,36,risk_score_tuned,same_category_different_cve,1500,771,0.514
BigVul,36,coverage_only_tuned,same_category_different_cve,1500,40,0.02666666666666667
BigVul,36,random_at_mddc_recall,same_category_different_cve,1500,755,0.5033333333333333
BigVul,37,mddc_strict_gate,same_category_different_cve,1500,201,0.134
BigVul,37,risk_score_tuned,same_category_different_cve,1500,807,0.538
BigVul,37,coverage_only_tuned,same_category_different_cve,1500,31,0.020666666666666667
BigVul,37,random_at_mddc_recall,same_category_different_cve,1500,744,0.496
BigVul,38,mddc_strict_gate,same_category_different_cve,1500,229,0.15266666666666667
BigVul,38,risk_score_tuned,same_category_different_cve,1500,823,0.5486666666666666
BigVul,38,coverage_only_tuned,same_category_different_cve,1500,27,0.018
BigVul,38,random_at_mddc_recall,same_category_different_cve,1500,761,0.5073333333333333
BigVul,39,mddc_strict_gate,same_category_different_cve,1500,206,0.13733333333333334
BigVul,39,risk_score_tuned,same_category_different_cve,1500,807,0.538
BigVul,39,coverage_only_tuned,same_category_different_cve,1500,28,0.018666666666666668
BigVul,39,random_at_mddc_recall,same_category_different_cve,1500,774,0.516
BigVul,40,mddc_strict_gate,same_category_different_cve,1500,233,0.15533333333333332
BigVul,40,risk_score_tuned,same_category_different_cve,1500,806,0.5373333333333333
BigVul,40,coverage_only_tuned,same_category_different_cve,1500,34,0.02266666666666667
BigVul,40,random_at_mddc_recall,same_category_different_cve,1500,754,0.5026666666666667
BigVul,41,mddc_strict_gate,same_category_different_cve,1500,202,0.13466666666666666
BigVul,41,risk_score_tuned,same_category_different_cve,1500,780,0.52
BigVul,41,coverage_only_tuned,same_category_different_cve,1500,23,0.015333333333333332
BigVul,41,random_at_mddc_recall,same_category_different_cve,1500,738,0.492
BigVul,42,mddc_strict_gate,same_category_different_cve,1500,202,0.13466666666666666
BigVul,42,risk_score_tuned,same_category_different_cve,1500,807,0.538
BigVul,42,coverage_only_tuned,same_category_different_cve,1500,40,0.02666666666666667
BigVul,42,random_at_mddc_recall,same_category_different_cve,1500,748,0.49866666666666665
BigVul,43,mddc_strict_gate,same_category_different_cve,1500,229,0.15266666666666667
BigVul,43,risk_score_tuned,same_category_different_cve,1500,840,0.56
BigVul,43,coverage_only_tuned,same_category_different_cve,1500,30,0.02
BigVul,43,random_at_mddc_recall,same_category_different_cve,1500,744,0.496
BigVul,44,mddc_strict_gate,same_category_different_cve,1500,217,0.14466666666666667
BigVul,44,risk_score_tuned,same_category_different_cve,1500,791,0.5273333333333333
BigVul,44,coverage_only_tuned,same_category_different_cve,1500,36,0.024
BigVul,44,random_at_mddc_recall,same_category_different_cve,1500,768,0.512
BigVul,45,mddc_strict_gate,same_category_different_cve,1500,183,0.122
BigVul,45,risk_score_tuned,same_category_different_cve,1500,781,0.5206666666666667
BigVul,45,coverage_only_tuned,same_category_different_cve,1500,28,0.018666666666666668
BigVul,45,random_at_mddc_recall,same_category_different_cve,1500,768,0.512
BigVul,46,mddc_strict_gate,same_category_different_cve,1500,211,0.14066666666666666
BigVul,46,risk_score_tuned,same_category_different_cve,1500,810,0.54
BigVul,46,coverage_only_tuned,same_category_different_cve,1500,27,0.018
BigVul,46,random_at_mddc_recall,same_category_different_cve,1500,747,0.498
BigVul,47,mddc_strict_gate,same_category_different_cve,1500,209,0.13933333333333334
BigVul,47,risk_score_tuned,same_category_different_cve,1500,814,0.5426666666666666
BigVul,47,coverage_only_tuned,same_category_different_cve,1500,29,0.019333333333333334
BigVul,47,random_at_mddc_recall,same_category_different_cve,1500,748,0.49866666666666665
BigVul,48,mddc_strict_gate,same_category_different_cve,1500,224,0.14933333333333335
BigVul,48,risk_score_tuned,same_category_different_cve,1500,790,0.5266666666666666
BigVul,48,coverage_only_tuned,same_category_different_cve,1500,29,0.019333333333333334
BigVul,48,random_at_mddc_recall,same_category_different_cve,1500,747,0.498
BigVul,49,mddc_strict_gate,same_category_different_cve,1500,221,0.14733333333333334
BigVul,49,risk_score_tuned,same_category_different_cve,1500,848,0.5653333333333334
BigVul,49,coverage_only_tuned,same_category_different_cve,1500,37,0.024666666666666667
BigVul,49,random_at_mddc_recall,same_category_different_cve,1500,767,0.5113333333333333
BigVul,50,mddc_strict_gate,same_category_different_cve,1500,232,0.15466666666666667
BigVul,50,risk_score_tuned,same_category_different_cve,1500,818,0.5453333333333333
BigVul,50,coverage_only_tuned,same_category_different_cve,1500,29,0.019333333333333334
BigVul,50,random_at_mddc_recall,same_category_different_cve,1500,770,0.5133333333333333
BigVul,51,mddc_strict_gate,same_category_different_cve,1500,213,0.142
BigVul,51,risk_score_tuned,same_category_different_cve,1500,816,0.544
BigVul,51,coverage_only_tuned,same_category_different_cve,1500,34,0.02266666666666667
BigVul,51,random_at_mddc_recall,same_category_different_cve,1500,760,0.5066666666666667
BigVul,52,mddc_strict_gate,same_category_different_cve,1500,229,0.15266666666666667
BigVul,52,risk_score_tuned,same_category_different_cve,1500,811,0.5406666666666666
BigVul,52,coverage_only_tuned,same_category_different_cve,1500,37,0.024666666666666667
BigVul,52,random_at_mddc_recall,same_category_different_cve,1500,757,0.5046666666666667
BigVul,53,mddc_strict_gate,same_category_different_cve,1500,217,0.14466666666666667
BigVul,53,risk_score_tuned,same_category_different_cve,1500,821,0.5473333333333333
BigVul,53,coverage_only_tuned,same_category_different_cve,1500,28,0.018666666666666668
BigVul,53,random_at_mddc_recall,same_category_different_cve,1500,748,0.49866666666666665
BigVul,54,mddc_strict_gate,same_category_different_cve,1500,221,0.14733333333333334
BigVul,54,risk_score_tuned,same_category_different_cve,1500,788,0.5253333333333333
BigVul,54,coverage_only_tuned,same_category_different_cve,1500,32,0.021333333333333333
BigVul,54,random_at_mddc_recall,same_category_different_cve,1500,774,0.516
BigVul,55,mddc_strict_gate,same_category_different_cve,1500,203,0.13533333333333333
BigVul,55,risk_score_tuned,same_category_different_cve,1500,789,0.526
BigVul,55,coverage_only_tuned,same_category_different_cve,1500,31,0.020666666666666667
BigVul,55,random_at_mddc_recall,same_category_different_cve,1500,777,0.518
BigVul,56,mddc_strict_gate,same_category_different_cve,1500,213,0.142
BigVul,56,risk_score_tuned,same_category_different_cve,1500,785,0.5233333333333333
BigVul,56,coverage_only_tuned,same_category_different_cve,1500,38,0.025333333333333333
BigVul,56,random_at_mddc_recall,same_category_different_cve,1500,760,0.5066666666666667
BigVul,57,mddc_strict_gate,same_category_different_cve,1500,221,0.14733333333333334
BigVul,57,risk_score_tuned,same_category_different_cve,1500,802,0.5346666666666666
BigVul,57,coverage_only_tuned,same_category_different_cve,1500,33,0.022
BigVul,57,random_at_mddc_recall,same_category_different_cve,1500,759,0.506
BigVul,58,mddc_strict_gate,same_category_different_cve,1500,236,0.15733333333333333
BigVul,58,risk_score_tuned,same_category_different_cve,1500,772,0.5146666666666667
BigVul,58,coverage_only_tuned,same_category_different_cve,1500,23,0.015333333333333332
BigVul,58,random_at_mddc_recall,same_category_different_cve,1500,733,0.4886666666666667
BigVul,59,mddc_strict_gate,same_category_different_cve,1500,213,0.142
BigVul,59,risk_score_tuned,same_category_different_cve,1500,824,0.5493333333333333
BigVul,59,coverage_only_tuned,same_category_different_cve,1500,25,0.016666666666666666
BigVul,59,random_at_mddc_recall,same_category_different_cve,1500,747,0.498
BigVul,60,mddc_strict_gate,same_category_different_cve,1500,208,0.13866666666666666
BigVul,60,risk_score_tuned,same_category_different_cve,1500,812,0.5413333333333333
BigVul,60,coverage_only_tuned,same_category_different_cve,1500,28,0.018666666666666668
BigVul,60,random_at_mddc_recall,same_category_different_cve,1500,808,0.5386666666666666
BigVul,61,mddc_strict_gate,same_category_different_cve,1500,206,0.13733333333333334
BigVul,61,risk_score_tuned,same_category_different_cve,1500,831,0.554
BigVul,61,coverage_only_tuned,same_category_different_cve,1500,41,0.027333333333333334
BigVul,61,random_at_mddc_recall,same_category_different_cve,1500,744,0.496
